"","X.5","X.4","X.3","X.2","X.1","X","srvy","common_name","file_name","species_code","filter_lat_lt","filter_lat_gt","filter_depth","model_fn","model_family","model_anisotropy","model_spatiotemporal","effort","term","estimate","std.error","conf.low","conf.high","X.14","X.13","X.12","X.11","X.10","X.9","X.8","X.7","X.6","X.21","X.20","X.19","X.18","X.17","X.16","X.15"
"392",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2017",17.867557925339,1723.57875495058,-3360.28472629619,3396.01984214687,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2019",17.5185193972978,578.179641639476,-1115.69275481035,1150.72979360495,51,51,51,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2021",18.1449194537333,1297.49595610661,-2524.90042460158,2561.19026350905,52,52,52,52,52,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2022",18.2855993371613,1556.0051473035,-3031.42844913665,3067.99964781097,53,53,53,53,53,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2023",18.3031019021653,2018.44927381014,-3937.78477938674,3974.39098319107,54,54,54,54,54,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2010",17.4653097346876,883.687686598315,-1714.53072957953,1749.4613490489,55,55,55,55,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2017",18.5538116072723,1230.86957984802,-2393.9062345608,2431.01385777534,56,56,56,56,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2019",18.0660399361253,1362.45781759511,-2652.30221300533,2688.43429287758,57,57,57,57,57,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2021",18.9389218651275,1935.72663914327,-3775.01557477045,3812.8934185007,58,58,58,58,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2022",17.2568678900763,719.108736582636,-1392.17035677999,1426.68409256014,59,59,59,59,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2023",17.6391359685968,235.380178670674,-443.697536900527,478.97580883772,60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2010",18.7462340429534,1284.919248738,-2499.64921652578,2537.14168461169,61,61,61,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2017",18.650932667274,1380.14811169091,-2686.38965957787,2723.69152491241,62,62,62,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2019",18.1639407360633,1463.16455557674,-2849.5858916499,2885.91377312202,63,63,63,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2021",18.2430877562299,936.936781797306,-1818.11926035735,1854.60543586981,64,64,64,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2022",18.4061513546573,1670.79553711713,-3256.29292692517,3293.10522963448,65,65,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2023",17.4330715475161,1148.09658460953,-2232.7948850606,2267.66102815563,66,66,66,66,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2010",18.7814514677435,1988.78205155273,-3879.15974267529,3916.72264561078,67,67,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2017",18.0693842071002,142.048773660691,-260.341096215936,296.479864630137,68,68,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2019",18.1185762801165,1001.38737187692,-1944.56460717186,1980.80175973209,69,69,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2021",18.9380702345629,1610.37619454867,-3137.3412726415,3175.21741311063,70,70,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2022",18.4699677592399,1305.48859143707,-2540.24065368534,2577.18058920382,71,71,71,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2023",18.4276434724933,472.980933988344,-908.597952518778,945.453239463764,72,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2010",17.6270208823658,918.746831114156,-1783.08367901168,1818.33772077641,73,73,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2017",17.6425133674229,1077.87013805077,-2094.94413722331,2130.22916395815,74,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2019",17.6270201940381,708.658274736139,-1371.31767563509,1406.57171602316,75,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2021",17.9228872352866,67.7647964839023,-114.893673292848,150.739447763422,76,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2022",17.8294864904169,717.02056346139,-1387.50499406852,1423.16396704936,77,77,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2023",17.5411448128388,896.821292222005,-1740.19628851096,1775.27857813664,78,78,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",19.0645915121628,2467.09473216305,-4816.3522299759,4854.48141300023,79,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",17.8011779122003,876.726160133973,-1700.55052025448,1736.15287607888,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",19.930352117774,1981.35074517217,-3863.44574916129,3903.30645339683,81,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",17.7701669504994,770.075216352831,-1491.54952248794,1527.08985638894,82,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",18.825204192943,1141.78694895463,-2219.03609377601,2256.68650216189,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",17.8450631381819,860.045100168978,-1667.81235827316,1703.50248454952,84,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",18.8642141529526,1348.69048911205,-2624.52057079837,2662.24899910428,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",18.8428239087397,1636.26570049942,-3188.17901820832,3225.8646660258,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",17.8486575218191,827.322647438275,-1603.67393505153,1639.37125009517,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",18.5198852337365,998.788534001932,-1939.06966958161,1976.10944004908,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",18.2786028874256,607.755042108525,-1172.89939106791,1209.45659684276,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",NA,NA,NA,NA,NA,NA,"NBS","Pacific halibut","pacific_halibut",10120,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",18.2246194210644,1084.24775494908,-2106.86193059754,2143.31116943967,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",1,1,1,1,1,1,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",16.7731424336166,342.250486751384,-654.025485290399,687.571770157632,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
"434",2,2,2,2,2,2,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",16.7838026905869,758.613376181366,-1470.07109281523,1503.6386981964,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
"435",3,3,3,3,3,3,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",16.767364020445,NA,NA,NA,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA
"436",4,4,4,4,4,4,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",16.8437078310795,330.02225300136,-629.988022148351,663.67543781051,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA
"437",5,5,5,5,5,5,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",16.8144794738976,883.767188912425,-1715.33738151266,1748.96634046046,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA
"438",6,6,6,6,6,6,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",16.8437333084093,NA,NA,NA,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA
"439",7,7,7,7,7,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",17.3781401964633,961.969151245545,-1868.04675048337,1902.80303087629,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA
"440",8,8,8,8,8,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",17.3781405275498,285.186179706178,-541.576500585126,576.332781640226,8,8,8,8,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA
"441",9,9,9,9,9,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",17.2908611706681,949.333978831129,-1843.36954663845,1877.95126897979,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA
"442",10,10,10,10,10,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",17.3781402718769,822.29232311993,-1594.28519780696,1629.04147835071,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA
"443",11,11,11,11,11,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",17.3781401792005,822.328033014989,-1594.35518800784,1629.11146836624,11,11,11,11,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA
"444",12,12,12,12,12,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",17.3491057064376,976.75687465761,-1897.05919027438,1931.75740168726,12,12,12,12,12,12,12,12,12,NA,NA,NA,NA,NA,NA,NA
"445",13,13,13,13,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2010",18.3451787485738,NA,NA,NA,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA
"446",14,14,14,14,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2017",17.4994841132492,NA,NA,NA,14,14,14,14,14,14,14,14,14,NA,NA,NA,NA,NA,NA,NA
"447",15,15,15,15,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2019",17.0327008330252,NA,NA,NA,15,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA
"448",16,16,16,16,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2021",19.4260293257649,NA,NA,NA,16,16,16,16,16,16,16,16,16,NA,NA,NA,NA,NA,NA,NA
"449",17,17,17,17,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2022",16.5362981465854,NA,NA,NA,17,17,17,17,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA
"450",18,18,18,18,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2023",21.1334237565372,NA,NA,NA,18,18,18,18,18,18,18,18,18,NA,NA,NA,NA,NA,NA,NA
"451",19,19,19,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2010",18.0236742719649,3189.71464291154,-6233.70214679469,6269.74949533862,19,19,19,19,19,19,19,19,19,NA,NA,NA,NA,NA,NA,NA
"452",20,20,20,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2017",17.3058397530341,1837.69261245062,-3584.50549530551,3619.11717481158,20,20,20,20,20,20,20,20,20,NA,NA,NA,NA,NA,NA,NA
"453",21,21,21,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2019",17.5652042540205,2202.94520771917,-4300.12806279066,4335.2584712987,21,21,21,21,21,21,21,21,21,NA,NA,NA,NA,NA,NA,NA
"454",22,22,22,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2021",17.666213787437,1470.2454227648,-2863.96186326645,2899.29429084132,22,22,22,22,22,22,22,22,22,NA,NA,NA,NA,NA,NA,NA
"455",23,23,23,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2022",17.304682148032,2125.72031696898,-4149.03058031624,4183.63994461231,23,23,23,23,23,23,23,23,23,NA,NA,NA,NA,NA,NA,NA
"456",24,24,24,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2023",17.976457179006,3467.38643840744,-6777.97608258218,6813.92899694019,24,24,24,24,24,24,24,24,24,NA,NA,NA,NA,NA,NA,NA
"457",25,25,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2010",16.0721258734688,582.662073109192,-1125.92455257799,1158.06880432493,25,25,25,25,25,25,25,25,25,NA,NA,NA,NA,NA,NA,NA
"458",26,26,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2017",16.5245298048088,NA,NA,NA,26,26,26,26,26,26,26,26,26,NA,NA,NA,NA,NA,NA,NA
"459",27,27,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2019",16.5411223669847,1172.68454945346,-2281.87835978837,2314.96060452234,27,27,27,27,27,27,27,27,27,NA,NA,NA,NA,NA,NA,NA
"460",28,28,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2021",19.5286996243819,2878.64570545066,-5622.51320730981,5661.57060655858,28,28,28,28,28,28,28,28,28,NA,NA,NA,NA,NA,NA,NA
"461",29,29,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2022",18.4121719083901,2882.96243250828,-5632.09036458982,5668.9147084066,29,29,29,29,29,29,29,29,29,NA,NA,NA,NA,NA,NA,NA
"462",30,30,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2023",17.9616413755019,1549.49992273268,-3019.00240122814,3054.92568397914,30,30,30,30,30,30,30,30,30,NA,NA,NA,NA,NA,NA,NA
"463",31,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2010",15.5351299080369,719.289398857293,-1394.24618631372,1425.3164461298,31,31,31,31,31,31,31,31,31,NA,NA,NA,NA,NA,NA,NA
"464",32,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2017",15.5098746824475,976.896795155263,-1899.17266043447,1930.19240979936,32,32,32,32,32,32,32,32,32,NA,NA,NA,NA,NA,NA,NA
"465",33,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2019",16.5556084460401,915.647921085691,-1778.08133940089,1811.19255629297,33,33,33,33,33,33,33,33,33,NA,NA,NA,NA,NA,NA,NA
"466",34,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2021",16.5922853892442,1204.24369119002,-2343.68197795277,2376.86654873126,34,34,34,34,34,34,34,34,34,NA,NA,NA,NA,NA,NA,NA
"467",35,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2022",16.1075015684955,896.794080416235,-1741.57659759604,1773.79160073303,35,35,35,35,35,35,35,35,35,NA,NA,NA,NA,NA,NA,NA
"468",36,NA,NA,NA,NA,NA,"NBS","red king crab","red_king_crab",69322,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2023",16.5077859257881,641.919419396959,-1241.63115706911,1274.64672892069,36,36,36,36,36,36,36,36,36,NA,NA,NA,NA,NA,NA,NA
